Year,Issue,Editnr,Totallids,Title,Lidnr,Alinea
"1998","619","400","720","HOOFDSTUK XIV komt te luiden:","5.","De voorzieningen zijn, bepaald volgens NEN 3215, lucht- en waterdicht."
"1998","619","401","720","HOOFDSTUK XIV komt te luiden:","1.","Een standplaats heeft, ter voorkoming van een voor de gezondheid onaanvaardbare situatie op die standplaats, een voorziening voor afvoer van hemelwater, die kan worden aangesloten op het openbaar riool."
"1998","619","402","720","HOOFDSTUK XIV komt te luiden:","2.","Het dak van een woonwagen heeft een voorziening voor de opvang en afvoer van hemelwater; de uitmonding van deze voorziening ligt, verticaal gemeten, op een afstand van ten hoogste 0,5 m boven de standplaats."
"1998","619","403","720","HOOFDSTUK XIV komt te luiden:","3.","De voorzieningen hebben een capaciteit die ten minste gelijk is aan de belasting van die voorziening; de belasting en de capaciteit zijn bepaald volgens NEN 3215."
"1998","619","404","720","HOOFDSTUK XIV komt te luiden:","4.","De voorziening van de standplaats mag zijn samengevoegd met de voorziening voor afvalwater en faecaliën van de standplaats; dit voorschrift geldt niet indien de voorziening kan worden aangesloten op het openbaar riool dat uitsluitend is bestemd voor de afvoer van hemelwater; de samengevoegde voorziening heeft een capaciteit die ten minste gelijk is aan de belasting van die voorziening; de belasting en de capaciteit zijn bepaald volgens NEN 3215."
"1998","619","405","720","HOOFDSTUK XIV komt te luiden:","1.","Een verblijfs-, toilet- en een badruimte van een woonwagen of van een gebouw, behorend tot de woonwagen en gelegen op de standplaats, hebben, ter beperking van het ontstaan van een voor de gezondheid nadelige kwaliteit van de binnenlucht, een voorziening voor luchtverversing."
"1998","619","406","720","HOOFDSTUK XIV komt te luiden:","2.","De voorziening voor luchtverversing van een verblijfsruimte heeft, bepaald volgens NEN 1087, een capaciteit van ten minste 0,8·10"
"1998","619","407","720","HOOFDSTUK XIV komt te luiden:","3.","De capaciteit van de voorziening voor luchtverversing is ten minste 21·10"
"1998","619","408","720","HOOFDSTUK XIV komt te luiden:","4.","Bij het bepalen van de capaciteit van de voorziening voor luchtverversing is uitgegaan van elke afzonderlijke verblijfsruimte."
"1998","619","409","720","HOOFDSTUK XIV komt te luiden:","5.","De voorziening voor luchtverversing heeft, bepaald volgens NEN 1087, een capaciteit van ten minste: a. 7·10b. 14·10"
"1998","619","410","720","HOOFDSTUK XIV komt te luiden:","6.","Op de inrichting van de voorziening voor luchtverversing zijn de eisen voor het thermische comfort, de richting van de luchtstroming, de regelbaarheid en de plaats van een opening, bedoeld in NEN 1087, van toepassing; daarbij blijven buiten beschouwing bouwwerken en daarmee gelijk te stellen belemmeringen."
"1998","619","411","720","HOOFDSTUK XIV komt te luiden:","7.","Bij het bepalen van de plaats van een opening van de voorziening voor luchtverversing voor de toevoer van verse lucht blijven buiten beschouwing openingen van een voorziening voor de afvoer van rook, openingen van een voorziening voor luchtverversing voor de afvoer van binnenlucht, welke openingen zich niet bevinden op de standplaats waarop de woonwagen ligt en openingen voor de ont- en beluchting van een voorziening voor de afvoer van afvalwater en faecaliën."
"1998","619","412","720","HOOFDSTUK XIV komt te luiden:","8.","Bij het bepalen van de plaats van een opening van de voorziening voor luchtverversing voor de afvoer van binnenlucht blijven buiten beschouwing openingen van een voorziening voor de toevoer van verbrandingslucht en van een voorziening voor luchtverversing voor de toevoer van verse lucht, welke openingen zich niet bevinden op de standplaats waarop de woonwagen staat; voorts blijven buiten beschouwing openingen van een voorziening voor de toevoer van verbrandingslucht die liggen in een uitwendige scheidingsconstructie van een verblijfsgebied of verblijfsruimte anders dan bestemd voor het verblijven van mensen en voorzieningen voor het snel kunnen afvoeren van sterk verontreinigde lucht."
"1998","619","413","720","HOOFDSTUK XIV komt te luiden:","9.","De toevoer van verse lucht naar een verblijfsruimte van de woonwagen vindt rechtstreeks of via een andere verblijfs- of een verkeersruimte van die woonwagen van buiten plaats; ten minste 50% van de capaciteit naar een verblijfsruimte vindt rechtstreeks van buiten plaats."
"1998","619","414","720","HOOFDSTUK XIV komt te luiden:","10.","De afvoer van binnenlucht uit een verblijfsruimte waarin zich een opstelplaats voor een kooktoestel bevindt, en uit een toilet- of badruimte, vindt rechtstreeks naar buiten plaats."
"1998","619","415","720","HOOFDSTUK XIV komt te luiden:","11.","In de uitwendige scheidingsconstructie van een woonwagen zijn, opdat sterk verontreinigde binnenlucht snel kan worden afgevoerd, beweegbare constructie-onderdelen aanwezig waarmee, bepaald volgens NEN 1087, een capaciteit voor de toevoer van buitenlucht en de afvoer van binnenlucht kan worden bewerkstelligd van ten minste 6·10"
"1998","619","416","720","HOOFDSTUK XIV komt te luiden:","1.","Een meterruimte, behorende tot een woonwagen, heeft, ter beperking van het ontstaan van een voor de gezondheid nadelige kwaliteit van de binnenlucht van die woonwagen of het tot die woonwagen behorende gebouw, een voorziening voor luchtverversing."
"1998","619","417","720","HOOFDSTUK XIV komt te luiden:","2.","De voorziening heeft voor luchtverversing heeft, bepaald volgens NEN 1087, een capaciteit van ten minste 2·10"
"1998","619","418","720","HOOFDSTUK XIV komt te luiden:","3.","De luchtstroming van de toevoer van verse lucht vindt, bepaald volgens NEN 1087, plaats vanuit de voorziening naar de meterruimte; de luchtstroming van de afvoer van binnenlucht vindt, bepaald volgens die norm, plaats vanuit de meterruimte naar de voorziening."
"1998","619","419","720","HOOFDSTUK XIV komt te luiden:","1.","Een woonwagen of een gebouw, behorend tot de woonwagen en gelegen op de standplaats, met een opstelplaats voor een verbrandingstoestel, niet zijnde een kooktoestel of een warmwatertoestel, welke toestellen een nominale belasting van ten hoogste 15 kW hebben, heeft, ter voorkoming van een onaanvaardbare ophoping van vergiftige of hinderlijke gassen, een voorziening voor de toevoer van verbrandingslucht en nabij die opstelplaats een voorziening voor de afvoer van rook; de voorzieningen zijn ten minste aanwezig indien ter plaatse van een opstelplaats een aansluitpunt van de voorziening voor gas is vereist, tenzij die opstelplaats is bestemd voor een kooktoestel of een warmwatertoestel, welke toestellen een nominale belasting hebben van ten hoogste 15 kW."
"1998","619","420","720","HOOFDSTUK XIV komt te luiden:","2.","De voorziening voor de toevoer van verbrandingslucht heeft een capaciteit als aangegeven in tabel IV; op het bepalen van de capaciteit is NEN 1087 van overeenkomstige toepassing; daarbij is, voor: a. een opstelplaats voor een stooktoestel ten minste uitgegaan van een op gas gestookt verbrandingstoestel met een belasting van ten minste 6 kW, en b. een opstelplaats voor een warmwatertoestel, ten minste uitgegaan van een op gas gestookt verbrandingstoestel met een belasting van ten minste 6 kW, indien het warmwatertoestel is samengevoegd met het stooktoestel, is uitgegaan van een belasting van dat samengevoegde toestel van ten minste 6 kW."
"1998","619","421","720","HOOFDSTUK XIV komt te luiden:","3.","De voorziening voor de afvoer van rook heeft, bepaald volgens NEN 2757, een capaciteit als aangegeven in die norm; daarbij is voor: a. de opstelplaats voor een stooktoestel ten minste uitgegaan van een op gas gestookt verbrandingstoestel met een belasting van ten minste 6 kW, en b. de opstelplaats voor een warmwatertoestel, ten minste uitgegaan van een op gas gestookt toestel met een belasting van ten minste 6 kW, indien het warmwatertoestel is samengevoegd met het stooktoestel, is uitgegaan van een belasting van dat samengevoegde toestel van ten minste 6 kW."
"1998","619","422","720","HOOFDSTUK XIV komt te luiden:","4.","Op de inrichting van een voorziening voor de toevoer van verbrandingslucht is, wat de richting van de luchtstroming betreft, NEN 1087 van overeenkomstige toepassing; voorts is op de inrichting van die voorziening, wat het thermisch comfort en de plaats van de opening betreft, die norm van overeenkomstige toepassing indien de toevoer naar het verbrandingstoestel via een verblijfsruimte plaatsvindt; bij de toepassing van dit voorschrift blijven buiten beschouwing bouwwerken en daarmee gelijk te stellen belemmeringen; voorts blijven bij het bepalen van de plaats van een opening van de voorziening voor de toevoer van verbrandingslucht buiten beschouwing openingen van een voorziening voor de afvoer van rook en van een voorziening voor de luchtverversing voor de afvoer van binnenlucht, welke openingen zich niet bevinden op de standplaats waarop de woonwagen ligt; tevens blijven buiten beschouwing openingen voor de ont- en beluchting van een voorziening voor afvalwater en faecaliën."
"1998","619","423","720","HOOFDSTUK XIV komt te luiden:","5.","Op de inrichting van een voorziening voor de afvoer van rook, is, wat de richting van de stroming van rook, plaats van de opening, rookdoorlatendheid en waarborging van de werking betreft, NEN 2757 van toepassing; daarbij blijven buiten beschouwing bouwwerken en andere daarmee gelijk te stellen belemmeringen; voorts blijven bij het bepalen van de plaats van een opening van de voorziening voor de afvoer van rook buiten beschouwing openingen van: a. een voorziening voor luchtverversing voor de toevoer van verse lucht, indien die voorziening niet is bestemd voor een verblijfsgebied of verblijfsruimte voor het verblijven van mensen of voor een toilet- of badruimte of van een voorziening voor luchtverversing, waarvan de openingen zich niet bevinden op de standplaats; b. een voorziening voor de toevoer van verbrandingslucht, indien de toevoer van verbrandingslucht plaatsvindt anders dan via een verblijfsruimte voor het verblijven van mensen of van een voorziening voor de toevoer van verbrandingslucht, waarvan de openingen zich niet bevinden op de standplaats; c. een voorziening voor het snel kunnen afvoeren van sterk verontreinigde lucht."
"1998","619","424","720","HOOFDSTUK XIV komt te luiden:","6.","De voorziening voor de natuurlijke afvoer van rook is, ter voorkoming van het terugstromen van rook, voorzien van een goed functionerende kap."
"1998","619","425","720","HOOFDSTUK XIV komt te luiden:","1.","Een standplaats heeft, opdat kan worden beschikt over water, geschikt voor de menselijke consumptie en hygiëne, een voorziening voor drinkwater die kan worden aangesloten op het distributienet voor drinkwater."
"1998","619","426","720","HOOFDSTUK XIV komt te luiden:","2.","Een woonwagen heeft een voorziening voor drinkwater die is aangesloten op de voorziening voor drinkwater van de standplaats."
"1998","619","427","720","HOOFDSTUK XIV komt te luiden:","3.","Een voorziening voor drinkwater voldoet ten minste aan artikel 5, eerste lid, onderdeel 2, van de Model-aansluitvoorwaarden voor drinkwater van de Vereniging van Exploitanten van Waterleidingbedrijven in Nederland."
"1998","619","428","720","HOOFDSTUK XIV komt te luiden:","1.","De voorziening voor drinkwater van de standplaats heeft, opdat drinkwater kan worden betrokken, in de meterruimte een aansluitmogelijkheid voor aansluiting op het distributienet van drinkwater."
"1998","619","429","720","HOOFDSTUK XIV komt te luiden:","2.","De voorziening van de standplaats of van de woonwagen heeft, opdat waterverbruikstoestellen op die voorziening kunnen worden aangesloten, ten minste één aansluitpunt ter plaatse van: a. een aanrecht; b. een toilet; c. een bad of douche; d. een wastafel; e. een opstelplaats voor wasapparatuur, en f. een opstelplaats voor een warmwatertoestel."
"1998","619","430","720","HOOFDSTUK XIV komt te luiden:","1.","Een standplaats of een woonwagen heeft, opdat kan worden beschikt over warm water, geschikt voor de menselijke hygiëne, een voorziening voor warm water."
"1998","619","431","720","HOOFDSTUK XIV komt te luiden:","2.","Een voorziening voldoet ten minste aan artikel 5, eerste lid, onderdeel 2, van de Model-aansluitvoorwaarden voor drinkwater van de Vereniging van Exploitanten van Waterleidingbedrijven in Nederland."
"1998","619","432","720","HOOFDSTUK XIV komt te luiden:","3.","De voorziening heeft ten minste één aansluitpunt ter plaatse van: a. een opstelplaats voor een warmwatertoestel; b. een bad of een douche, en c. een wastafel in een badruimte."
"1998","619","433","720","HOOFDSTUK XIV komt te luiden:","1.","Het totaal aan verblijfsruimten van een woonwagen heeft, opdat daglicht in voldoende mate kan toetreden en met het oog op het uitzicht naar buiten, bepaald volgens NEN 2057, een equivalente daglichtoppervlakte van ten minste 8% van de gebruiksoppervlakte van de woonwagen; een verblijfsruimte heeft een equivalente daglichtoppervlakte van ten minste 0,5 m"
"1998","619","434","720","HOOFDSTUK XIV komt te luiden:","2.","Bij het bepalen van de equivalente daglichtoppervlakte blijven buiten beschouwing bouwwerken en daarmee gelijk te stellen belemmeringen; daarbij is de in rekening te brengen belemmeringshoek α per te onderscheiden segment ten minste 25°."
"1998","619","435","720","HOOFDSTUK XIV komt te luiden:","1.","Indien niet is voldaan aan enig voorschrift, gegeven bij of krachtens de artikelen 4.11 tot en met 4.25 biedt een woonwagen of een standplaats een mate van gezondheid die ten minste gelijk is aan de mate van gezondheid die is beoogd met het desbetreffende voorschrift, gegeven bij of krachtens die artikelen."
"1998","619","436","720","HOOFDSTUK XIV komt te luiden:","2.","Indien toepassing is gegeven aan het eerste lid en het desbetreffende voorschrift tevens valt te herleiden tot overwegingen van veiligheid, bruikbaarheid of energiezuinigheid, zijn die overwegingen daarbij in ten minste dezelfde mate in acht genomen."
"1998","619","437","720","HOOFDSTUK XIV komt te luiden:","1.","Ten minste 60% van de gebruiksoppervlakte van een woonwagen ligt, opdat daarin de voor het wonen kenmerkende activiteiten kunnen plaatsvinden, in één of meer verblijfsruimten."
